transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
7a1b5806-6160-46b4-9360-715fc3fe0183,MERCH_0001,15.62,BRL,2025-03-20T15:42:40Z,PS-2025-0000000006,SETTLED
f982f4e0-8603-456a-95ea-cbcfab1021ce,MERCH_0047,327.93,BRL,2025-03-20T16:10:00Z,PS-2025-0000000055,SETTLED
8de1596c-5a9a-406a-96f1-42a206b919aa,MERCH_0012,40.31,BRL,2025-03-20T07:39:26Z,PS-2025-0000000097,SETTLED
47419b48-34ae-4abd-b6fc-e0acb4698db3,MERCH_0097,199.17,BRL,2025-03-20T08:38:22Z,PS-2025-0000000105,SETTLED
2ddc756b-28c2-4ce9-b23b-80d423ef5561,MERCH_0073,85.36,BRL,2025-03-20T21:02:17Z,PS-2025-0000000182,SETTLED
7ffab493-285e-4d0a-bfac-431716e827b0,MERCH_0012,22.08,BRL,2025-03-20T20:38:35Z,PS-2025-0000000212,SETTLED
ce58de20-8f77-43e0-9982-aa44557368cf,MERCH_0082,152.13,BRL,2025-03-20T16:05:46Z,PS-2025-0000000241,SETTLED
710b7fa9-e9a0-420d-9b33-2e43a4b1cf6a,MERCH_0092,88.80,BRL,2025-03-20T12:42:05,PS-2025-0000000265,SETTLED
06defca8-397a-484f-b6a4-c79bbd673458,MERCH_0001,199.57,BRL,2025-03-20T19:03:54Z,PS-2025-0000000290,SETTLED
974ebb87-7ea4-43e5-836d-977b6431cbbe,MERCH_0049,382.78,BRL,2025-03-20T05:41:27Z,PS-2025-0000000303,SETTLED
56d44952-ee29-480e-be2a-c03a80f58b81,MERCH_0060,96.83,BRL,2025-03-20T00:31:50Z,PS-2025-0000000320,SETTLED
5e44b774-cf9d-439c-ac2b-5781c1a95ee2,MERCH_0079,16.09,BRL,2025-03-20T07:51:27Z,PS-2025-0000000326,SETTLED
a82e6889-b717-4acf-97ab-ed02da7bf28b,MERCH_0060,733.34,BRL,2025-03-20T19:20:53Z,PS-2025-0000000334,SETTLED
25848385-1915-4b1c-b44d-a2365c7c0778,MERCH_0092,20.91,BRL,2025-03-20T17:00:38Z,PS-2025-0000000344,SETTLED
92be07c4-e784-4abe-b190-b8f4d73d52ba,MERCH_0017,49.87,BRL,2025-03-20T11:27:33Z,PS-2025-0000000363,SETTLED
a898dac4-f736-4f7e-b51c-586ac0c3d59e,MERCH_0016,20.51,BRL,2025-03-20T17:43:39Z,PS-2025-0000000411,SETTLED
6c8a30c1-f2ca-4002-b650-885202bce2e0,MERCH_0087,82.56,BRL,2025-03-20T09:56:38Z,PS-2025-0000000419,SETTLED
66ba7e51-21de-4360-9ed6-8b713ab8ec3f,MERCH_0005,53.60,BRL,2025-03-20T02:53:52Z,PS-2025-0000000426,SETTLED
