transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
20ac3703-eb67-446a-b7a6-e17cd72b6108,MERCH_0080,157.81,BRL,2025-03-23T11:43:14Z,PS-2025-0000000007,SETTLED
ac1aa554-c3c7-4611-bfe3-fa49054f92ff,MERCH_0035,22.42,BRL,2025-03-23T02:56:32Z,PS-2025-0000000019,SETTLED
e42e5037-4a55-4ea0-8acb-be098ccc9cea,MERCH_0039,308.21,BRL,2025-03-23T12:38:57Z,PS-2025-0000000062,SETTLED
a590fd3c-ad6e-4c57-a520-c3d0fbcdbf5e,MERCH_0052,178.06,USD,2025-03-23T12:18:24Z,PS-2025-0000000102,SETTLED
4bacbedf-ff5a-429e-bf53-d344a7c854e4,MERCH_0034,289.67,BRL,2025-03-23T12:05:40Z,PS-2025-0000000150,SETTLED
e3b16d36-78e3-4397-923b-31cf9ee339ff,MERCH_0025,63.61,BRL,2025-03-23T00:14:50Z,PS-2025-0000000152,SETTLED
fcdfe961-e45e-4ad0-8eef-a5ddd3916dcf,MERCH_0079,16.09,BRL,2025-03-23T08:00:46Z,PS-2025-0000000162,SETTLED
a4d21eae-cd0d-4d73-8a1c-3218c19d11c5,MERCH_0052,92.52,BRL,2025-03-23T23:11:13Z,PS-2025-0000000300,SETTLED
f36deb13-9f53-4d9a-a7fa-f0090b398e89,MERCH_0058,107.83,BRL,2025-03-23T15:12:40Z,PS-2025-0000000324,SETTLED
31c46ef9-db13-42ec-a63b-4427bef7110a,MERCH_0051,148.19,BRL,2025-03-23T04:49:02Z,PS-2025-0000000381,SETTLED
0067743e-7de1-436b-90fe-e4f12b1c2d3d,MERCH_0013,104.45,BRL,2025-03-23T23:13:03Z,PS-2025-0000000395,SETTLED
b641d449-31f0-4021-9b6f-be204b3a9a83,MERCH_0019,713.18,BRL,2025-03-23T15:39:26Z,PS-2025-0000000400,SETTLED
7a70bcf8-92ef-4363-b4de-a4a4d900da4b,MERCH_0081,176.66,BRL,2025-03-23T19:29:42Z,PS-2025-0000000405,SETTLED
017cc74e-6f18-4343-bf41-5c985a8e8f05,MERCH_0046,29.35,BRL,2025-03-23T04:59:47Z,PS-2025-0000000423,SETTLED
