transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
d6c6f45c-dc5e-4e78-a307-d4d121c9a15d,MERCH_0073,25.18,BRL,2025-03-01T18:08:49Z,PS-2025-0000000118,SETTLED
bfb0942c-ac77-4762-a620-516717cf775f,MERCH_0044,83.54,BRL,2025-03-01T22:35:17Z,PS-2025-0000000196,SETTLED
8098580d-2253-4040-ba02-9a6dc7a2b171,MERCH_0078,31.12,BRL,2025-03-01T14:04:49Z,PS-2025-0000000231,SETTLED
3f0e924b-19fc-4579-acd3-2f62960f69fc,MERCH_0098,45.70,BRL,2025-03-01T19:47:59Z,PS-2025-0000000352,SETTLED
1a3ecc71-86cc-456b-b0bb-1e32c14fa9be,MERCH_0065,32.75,BRL,2025-03-01T09:18:48Z,PS-2025-0000000527,SETTLED
89a8c57d-1806-499f-b1ac-f1dd3303343c,MERCH_0059,83.40,BRL,2025-03-01T12:21:13Z,PS-2025-0000000535,SETTLED
332bad05-2c68-4589-b689-0ed43a6fd931,MERCH_0035,75.23,BRL,2025-03-01T13:32:10Z,PS-2025-0000001030,SETTLED
bc92379c-ba9a-4c30-943c-dd5ebdf2e68f,MERCH_0013,15.65,BRL,2025-03-01T20:32:09Z,PS-2025-0000001066,SETTLED
6fdb20da-734f-41ca-af5f-d46a2eb534fa,MERCH_0095,164.22,BRL,2025-03-01T11:08:55Z,PS-2025-0000001092,SETTLED
901f2323-42c1-4184-8ae3-52b6a9850bd9,MERCH_0093,8.02,BRL,2025-03-01T21:29:32Z,PS-2025-0000001258,SETTLED
e78e3f5d-4f9e-4382-b68c-c63e599dbe1a,MERCH_0019,35.35,BRL,2025-03-01T11:19:04Z,PS-2025-0000001332,SETTLED
389ae591-657a-4952-b59f-726f6a61041f,MERCH_0016,70.33,BRL,2025-03-01T23:04:08Z,PS-2025-0000001398,SETTLED
7bad9046-e9ab-4158-be72-f0e4817d5a03,MERCH_0058,78.30,BRL,2025-03-01T23:51:16Z,PS-2025-0000001447,SETTLED
4d7acd16-b32c-4207-9e49-3434c5b1eac3,MERCH_0025,192.04,BRL,2025-03-01T18:29:40Z,PS-2025-0000001595,SETTLED
0ba5fd60-7c2b-4233-aaff-8703145d5af3,MERCH_0024,471.51,BRL,2025-03-01T23:36:50Z,PS-2025-0000001714,SETTLED
a3fc1d1c-692f-4234-85d2-152a06bba0af,MERCH_0033,70.69,BRL,2025-03-01T08:57:24Z,PS-2025-0000001808,SETTLED
e76dfe6b-a214-4b42-84be-e9ab4173dfef,MERCH_0048,459.07,BRL,2025-03-01T11:38:51Z,PS-2025-0000002070,SETTLED
6d81adbb-3cdc-4ffb-9d9e-62bb2fa34d27,MERCH_0096,167.14,BRL,2025-03-01T22:49:50Z,PS-2025-0000002086,SETTLED
8f70c4f3-27c7-4900-9e69-24de01775527,MERCH_0005,209.54,BRL,2025-03-01T22:13:39Z,PS-2025-0000002300,SETTLED
3b1bf801-2b76-4afc-bff4-66c368a8983c,MERCH_0088,58.31,BRL,2025-03-01T14:56:21Z,PS-2025-0000002416,SETTLED
86a4ef70-6b77-4bb9-b39b-8e04973b0a10,MERCH_0093,24.42,BRL,2025-03-01T06:46:30Z,PS-2025-0000002531,SETTLED
