transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
257035db-3fea-490a-a1f8-072dddb7570e,MERCH_0092,288.46,BRL,2025-03-11T04:52:49Z,PS-2025-0000000111,SETTLED
c398c332-0e50-4785-bcaf-f931ead18464,MERCH_0029,2.60,BRL,2025-03-11T19:25:51Z,PS-2025-0000000132,SETTLED
a43447fb-0182-4782-88ea-e7d41e494952,MERCH_0093,162.26,BRL,2025-03-11T20:36:53Z,PS-2025-0000000176,SETTLED
8186722b-a355-4d05-86a2-8e4e002f2ca4,MERCH_0049,132.64,BRL,2025-03-11T06:43:09Z,PS-2025-0000000214,SETTLED
85f0786a-18a4-40bd-9c47-60a552702b29,MERCH_0085,27.34,BRL,2025-03-11T19:44:43Z,PS-2025-0000000215,SETTLED
29fb832c-cbe6-4571-b622-e18ee83bcc84,MERCH_0092,287.20,BRL,2025-03-11T03:47:57Z,PS-2025-0000000235,SETTLED
ed56c714-5a96-41f5-9f8c-eda5feb9ea24,MERCH_0017,230.29,BRL,2025-03-11T22:27:14Z,PS-2025-0000000240,SETTLED
a998c8e1-3612-41be-8b8c-e7be6f689d65,MERCH_0023,3.86,BRL,2025-03-11T22:56:13Z,PS-2025-0000000254,SETTLED
16a48bfa-6032-4ee6-8190-b0cf9736bb4f,MERCH_0001,60.58,BRL,2025-03-11T11:24:25Z,PS-2025-0000000289,SETTLED
bf957403-ce4b-42bb-a3d3-ce8ebcbb859a,MERCH_0096,37.05,BRL,2025-03-11T15:59:20Z,PS-2025-0000000311,SETTLED
cab21438-8557-4c6c-8a23-b722c2afba28,MERCH_0054,56.92,BRL,2025-03-11T08:33:40Z,PS-2025-0000000388,SETTLED
dcc7eb51-4598-4b17-b38f-0430a2b6eddc,MERCH_0062,69.99,BRL,2025-03-11T06:59:12Z,PS-2025-0000000390,SETTLED
59518620-8769-4e24-9875-589a7d57a51f,MERCH_0090,53.35,BRL,2025-03-11T20:26:18Z,PS-2025-0000000416,SETTLED
cfff0d34-caa8-4f13-9cdd-39a7b01ba134,MERCH_0049,22.58,BRL,2025-03-11T05:43:55Z,PS-2025-0000000473,SETTLED
bd46ebd5-82c5-4802-aca6-549295a97dd7,MERCH_0092,88.90,BRL,2025-03-11T03:12:57Z,PS-2025-0000000489,SETTLED
5e09f48e-7e32-45d0-96b9-3974f58703c5,MERCH_0086,284.74,BRL,2025-03-11T23:32:18Z,PS-2025-0000000491,SETTLED
0f49d01a-15a1-4a52-b710-900bd3c1fe3f,MERCH_0036,18.10,BRL,2025-03-11T01:25:01Z,PS-2025-0000000505,SETTLED
821b390c-946f-4f07-8673-173ae5b58f30,MERCH_0055,73.85,BRL,2025-03-11T09:45:29Z,PS-2025-0000000518,SETTLED
d4bee4e4-204d-4f55-8559-4d7771e007b0,MERCH_0059,1388.19,BRL,2025-03-11T05:47:43Z,PS-2025-0000000520,SETTLED
cbf78eb1-7d7f-4fed-bc2c-e385ab00764e,MERCH_0081,82.87,BRL,2025-03-11T00:26:34Z,PS-2025-0000000523,SETTLED
8fa50e32-4137-4168-af2e-cdc9673c984b,MERCH_0070,111.34,BRL,2025-03-11T23:22:19Z,PS-2025-0000000536,SETTLED
94ce23b7-c2fd-4e2d-95ee-f4033e72e402,MERCH_0062,210.71,BRL,2025-03-11T09:12:57Z,PS-2025-0000000573,SETTLED
0e84c070-514b-40a9-b6d4-461c8c1046bf,MERCH_0015,108.31,BRL,2025-03-11T03:16:27,PS-2025-0000000625,SETTLED
45d89da6-0a5b-4eb2-9667-91896ed5ca30,MERCH_0096,147.22,EUR,2025-03-11T05:34:46Z,PS-2025-0000000635,SETTLED
281269bc-5d3c-42be-88a9-7c0fa7fb859f,MERCH_0051,50.36,BRL,2025-03-11T04:38:15Z,PS-2025-0000000703,SETTLED
1b72ea6c-33c9-4fa1-93e8-7b79d3dd8cf8,MERCH_0028,65.21,BRL,2025-03-11T13:31:04Z,PS-2025-0000000776,SETTLED
6207db63-74e5-4611-ad65-27a15a968960,MERCH_0079,210.10,BRL,2025-03-11T10:10:21Z,PS-2025-0000000777,SETTLED
2aa3ed5e-e58e-4fb6-bc88-4bee24d4dba9,MERCH_0042,25.92,BRL,2025-03-11T02:36:08Z,PS-2025-0000000787,SETTLED
40480f7b-cf61-4a35-9636-9272230933ad,MERCH_0060,146.93,BRL,2025-03-11T17:27:38Z,PS-2025-0000000800,SETTLED
bca88911-97ea-402c-abc6-206b16754427,MERCH_0076,63.57,BRL,2025-03-11T21:35:33Z,PS-2025-0000000864,SETTLED
