transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
ab0e664e-9c3e-42d5-91e1-aa9676f72255,MERCH_0049,44.58,BRL,2025-03-30T05:24:47Z,PS-2025-0000000012,SETTLED
12e89d10-2871-4733-8bed-db12ad77e82f,MERCH_0057,185.18,BRL,2025-03-30T17:56:21Z,PS-2025-0000000027,SETTLED
dd3f487e-52bd-4661-9fe0-a8c7fc8d5b93,MERCH_0081,75.67,BRL,2025-03-30T00:33:09Z,PS-2025-0000000045,SETTLED
fd372539-65f2-42f9-83f0-2dc74f612217,MERCH_0070,137.50,BRL,2025-03-30T01:31:32Z,PS-2025-0000000057,SETTLED
eb6d2fed-ef15-4d5b-ad00-7d05d66d4627,MERCH_0005,77.49,EUR,2025-03-30T13:22:26Z,PS-2025-0000000077,SETTLED
4b87959f-f0cd-4f05-aa87-855ea38295d3,MERCH_0048,36.94,BRL,2025-03-30T01:19:20Z,PS-2025-0000000080,SETTLED
08987462-980c-495c-99d4-5deb1139fa12,MERCH_0058,69.22,BRL,2025-03-30T13:34:10Z,PS-2025-0000000085,SETTLED
bc4015fa-d4f7-4322-b362-c0d264988bde,MERCH_0042,30.01,BRL,2025-03-30T01:28:08Z,PS-2025-0000000126,SETTLED
bdacdc5e-20c0-4275-b885-187d18fc83b7,MERCH_0034,973.09,BRL,2025-03-30T18:19:30Z,PS-2025-0000000151,SETTLED
01b062c1-9aad-4234-a31d-b3457b6b911e,MERCH_0065,28.66,BRL,2025-03-30T07:33:44Z,PS-2025-0000000184,SETTLED
f90fb6e4-e150-42f3-9195-8000c3f38c8c,MERCH_0053,1534.19,USD,2025-03-30T21:17:53Z,PS-2025-0000000230,SETTLED
294d43ed-2da1-4fda-be65-6dcc6abdb05a,MERCH_0087,235.54,BRL,2025-03-30T23:11:35Z,PS-2025-0000000238,SETTLED
9a73cd2f-4f05-495e-b832-b59c25bc99ae,MERCH_0044,100.12,BRL,2025-03-30T08:42:08Z,PS-2025-0000000364,SETTLED
cb7e717c-217b-429e-ac95-73e9e1fa2466,MERCH_0025,47.15,BRL,2025-03-30T13:22:49Z,PS-2025-0000000368,SETTLED
fc76627b-00cd-41a8-b01c-8108a904babd,MERCH_0082,19.00,USD,2025-03-30T17:18:05Z,PS-2025-0000000399,SETTLED
2182b518-18e9-4f77-a4ce-45898c4a62ba,MERCH_0042,199.41,BRL,2025-03-30T21:06:11Z,PS-2025-0000000407,SETTLED
7df6bc1d-6e49-48ac-99f1-45cc0244e4d7,MERCH_0026,39.91,BRL,2025-03-30T06:46:40Z,PS-2025-0000000422,SETTLED
ca6425fc-bdb4-4711-8e9b-65bba4d47431,MERCH_0032,40.67,BRL,2025-03-30T20:33:13Z,PS-2025-0000000452,SETTLED
ba6c557c-84f1-4d9d-af8f-8cf0451a9ec7,MERCH_0082,775.19,BRL,2025-03-30T10:41:25Z,PS-2025-0000000482,SETTLED
de8c5a13-5bdf-44ce-a125-151b1ac7ea5b,MERCH_0002,2.81,BRL,2025-03-30T06:13:56Z,PS-2025-0000000547,SETTLED
1c526dd1-fdfc-4a9d-b618-187c37e2dc86,MERCH_0074,60.98,BRL,2025-03-30T00:29:46Z,PS-2025-0000000562,SETTLED
31de54f6-a483-49f7-8703-6a4c7150f94f,MERCH_0076,335.14,BRL,2025-03-30T00:03:37Z,PS-2025-0000000574,SETTLED
5eec2af4-4db9-4acb-959d-cbfadb326207,MERCH_0019,242.24,BRL,2025-03-30T13:34:12Z,PS-2025-0000000577,SETTLED
406d7f7c-e79c-497d-869f-2152bb815c56,MERCH_0082,206.82,BRL,2025-03-30T08:12:06Z,PS-2025-0000000601,SETTLED
5c88da6e-e551-4a7a-b011-a2bece4f4c66,MERCH_0097,40.85,BRL,2025-03-30T14:40:27Z,PS-2025-0000000605,SETTLED
032dd96d-2537-4857-b749-af64cfc01fbc,MERCH_0038,374.45,BRL,2025-03-30T18:13:20Z,PS-2025-0000000607,SETTLED
d4eee313-8c48-4218-a892-ab6fedb92750,MERCH_0050,130.54,BRL,2025-03-30T22:17:03Z,PS-2025-0000000616,SETTLED
19b1a043-3b70-424e-b6a0-95737237e20d,MERCH_0011,14.04,BRL,2025-03-30T02:50:06Z,PS-2025-0000000682,SETTLED
4019a1f6-0cd1-4081-8d85-e013b20004fa,MERCH_0011,38.79,BRL,2025-03-30T11:46:48Z,PS-2025-0000000685,SETTLED
1f884ed9-cefa-4f95-9227-557d9a8b8524,MERCH_0068,28.85,BRL,2025-03-30T05:06:34Z,PS-2025-0000000746,SETTLED
8cdfe58d-8252-4aff-ae06-f176d140f967,MERCH_0024,149.21,BRL,2025-03-30T05:23:54Z,PS-2025-0000000749,SETTLED
0b62192a-e224-4224-89a3-e57e2c5b2eb0,MERCH_0034,690.88,BRL,2025-03-30T01:58:35Z,PS-2025-0000000790,SETTLED
e7ad3be2-0356-46fe-92e6-3e97178f1dd7,MERCH_0083,1211.35,BRL,2025-03-30T11:11:49Z,PS-2025-0000000840,REVERSED
ae269692-d819-48d1-845d-ff54427fbc4b,MERCH_0084,33.45,BRL,2025-03-30T21:24:15Z,PS-2025-0000000883,SETTLED
abb62c94-eecb-443b-a856-9821684b1568,MERCH_0095,28.28,BRL,2025-03-30T11:41:00Z,PS-2025-0000000906,SETTLED
88de4047-4543-446b-addc-37928b5b73df,MERCH_0033,24.72,BRL,2025-03-30T13:13:42Z,PS-2025-0000000936,SETTLED
c007e123-a18a-4fa8-9ced-799107feb08e,MERCH_0027,32.80,BRL,2025-03-30T02:24:05Z,PS-2025-0000000939,SETTLED
740aa8ad-4545-448d-ad2a-a94b4258828b,MERCH_0015,225.94,BRL,2025-03-30T00:43:48Z,PS-2025-0000000960,SETTLED
6f302ca6-de58-475b-a5e3-9314ace6d9cb,MERCH_0061,25.67,BRL,2025-03-30T05:03:39Z,PS-2025-0000001088,SETTLED
9085f5b7-678c-4f93-9813-395caa1667b0,MERCH_0071,8.46,BRL,2025-03-30T18:01:43Z,PS-2025-0000001120,SETTLED
0d73b07e-d045-46d0-a07c-2248cf1ae19d,MERCH_0015,207.45,BRL,2025-03-30T12:11:01Z,PS-2025-0000001124,SETTLED
aac16b42-58d6-490d-bf0b-dbdaef9e83f4,MERCH_0004,51.37,BRL,2025-03-30T17:42:20Z,PS-2025-0000001155,SETTLED
d12e73a1-75f1-4fb8-a28a-11d12f45428a,MERCH_0034,235.24,BRL,2025-03-30T02:04:31Z,PS-2025-0000001216,SETTLED
9d731175-e207-4bb6-af95-be223facdfa6,MERCH_0048,1132.27,BRL,2025-03-30T01:23:43Z,PS-2025-0000001223,SETTLED
2c2a7a45-7247-4e4a-a1d5-663baa3f7521,MERCH_0010,30.27,BRL,2025-03-30T19:52:07Z,PS-2025-0000001228,SETTLED
