transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
b04d3376-77fc-4703-9fd5-a423706c5c56,MERCH_0039,90.19,BRL,2025-03-24T23:43:27Z,PS-2025-0000000018,SETTLED
464458b4-6553-467d-a881-bfd3d47d577b,MERCH_0002,152.88,BRL,2025-03-24T01:44:56Z,PS-2025-0000000028,SETTLED
d5881c1c-25db-4946-a091-e5b4d2938e6e,MERCH_0077,61.42,BRL,2025-03-24T01:51:07Z,PS-2025-0000000142,SETTLED
e5a3d8e9-44c1-41b5-abbb-d76379a7e63b,MERCH_0048,51.25,BRL,2025-03-24T04:38:59Z,PS-2025-0000000144,SETTLED
b3e6f4c6-d428-4f6c-89aa-429334a0dcd4,MERCH_0095,24.09,BRL,2025-03-24T04:26:41Z,PS-2025-0000000175,SETTLED
73a27c7b-a566-4884-9473-e68776ad1c33,MERCH_0012,143.59,BRL,2025-03-24T23:49:20Z,PS-2025-0000000234,SETTLED
4ffffb59-9462-4786-8c50-2a898a08d40e,MERCH_0079,264.94,BRL,2025-03-24T21:50:34Z,PS-2025-0000000257,SETTLED
d4e99a65-022b-4e76-ac3c-be3402b53d3d,MERCH_0009,20.66,BRL,2025-03-24T21:33:02Z,PS-2025-0000000262,SETTLED
5ea011cd-6d79-48bf-9a92-e740b74966cb,MERCH_0050,209.34,BRL,2025-03-24T03:08:45Z,PS-2025-0000000288,SETTLED
b8427379-d888-4cb6-9ccc-33c17e347f69,MERCH_0019,227.02,BRL,2025-03-24T10:25:12Z,PS-2025-0000000322,SETTLED
7dffe27d-9b12-4dfb-a804-335a331165e0,MERCH_0013,88.50,BRL,2025-03-24T02:34:53Z,PS-2025-0000000335,SETTLED
011871cf-79fd-4d33-9bd9-72ca00862f9e,MERCH_0002,289.99,BRL,2025-03-24T23:52:07Z,PS-2025-0000000355,SETTLED
90ebba12-9412-4a0f-9a1d-3dab54c5f266,MERCH_0043,25.18,BRL,2025-03-24T23:01:03Z,PS-2025-0000000365,SETTLED
e94ded1e-11ca-4a0b-b2f1-94d82fcb0dce,MERCH_0050,128.15,BRL,2025-03-24T08:58:04Z,PS-2025-0000000377,SETTLED
e6fb61d3-fba2-4c21-8264-e318311f5d4a,MERCH_0053,9.85,BRL,2025-03-24T22:39:10Z,PS-2025-0000000396,SETTLED
1b493710-38de-44f1-973d-18559a039d06,MERCH_0051,11.46,BRL,2025-03-24T04:35:55Z,PS-2025-0000000404,SETTLED
2f068e12-646d-4e33-b80a-402d0e55ced3,MERCH_0096,78.75,USD,2025-03-24T14:42:49Z,PS-2025-0000000446,SETTLED
23b97f36-c079-4f64-9167-adeaf8f1066b,MERCH_0017,181.68,BRL,2025-03-24T07:04:52Z,PS-2025-0000000549,SETTLED
cb295e19-d694-4527-9720-b88f1b98a0e3,MERCH_0083,37.49,USD,2025-03-24T07:55:46Z,PS-2025-0000000602,SETTLED
23755bc8-7972-4629-b248-41dd619c4496,MERCH_0044,28.06,BRL,2025-03-24T08:06:23Z,PS-2025-0000000612,SETTLED
6288e5da-4d8d-4d2d-b77e-1ee60c15cb28,MERCH_0025,742.63,BRL,2025-03-24T04:44:45Z,PS-2025-0000000619,SETTLED
fe600c12-da87-46db-8338-b815cd9afa65,MERCH_0055,111.16,BRL,2025-03-24T10:39:30Z,PS-2025-0000000636,SETTLED
52a343b8-20e7-46ef-9623-934629b3e2d3,MERCH_0003,106.86,BRL,2025-03-24T19:05:00Z,PS-2025-0000000649,SETTLED
9a26a065-1621-4bd0-ae84-a24bf61d6b9c,MERCH_0033,52.18,BRL,2025-03-24T12:44:36Z,PS-2025-0000000661,SETTLED
fabdc4aa-ba59-46c5-9de6-7f2c57bd9ee6,MERCH_0048,29.13,BRL,2025-03-24T12:44:01Z,PS-2025-0000000695,SETTLED
e65cad51-2e40-4311-8973-c84e2d4c0413,MERCH_0045,199.91,BRL,2025-03-24T00:10:15Z,PS-2025-0000000784,SETTLED
a6f70a50-4903-428a-9e0f-b618a71f4b37,MERCH_0060,7.54,BRL,2025-03-24T11:37:40Z,PS-2025-0000000829,SETTLED
a65e4003-51bf-4361-adb5-db914a13b17c,MERCH_0032,93.07,BRL,2025-03-24T17:33:52Z,PS-2025-0000000838,SETTLED
a1d280a2-1038-48e4-8cbe-735dbbfc3897,MERCH_0052,57.50,BRL,2025-03-24T08:55:03Z,PS-2025-0000000846,SETTLED
b9668355-6f72-4b3c-9885-e9901e668738,MERCH_0017,35.50,BRL,2025-03-24T16:18:56Z,PS-2025-0000000923,SETTLED
b786834b-39c1-401b-a66a-eaff337ceef0,MERCH_0078,1303.62,BRL,2025-03-24T18:25:01Z,PS-2025-0000000929,SETTLED
1e7c30a0-7614-47f3-9817-3ad5ca1ac0b5,MERCH_0046,560.03,BRL,2025-03-24T12:46:10Z,PS-2025-0000000945,SETTLED
230f6359-93f0-4c26-b8dd-9a5edd9eae73,MERCH_0037,56.94,BRL,2025-03-24T14:05:46Z,PS-2025-0000000999,SETTLED
a8fa71a6-0562-4e16-be65-f35db180e74c,MERCH_0057,69.10,BRL,2025-03-24T08:08:49Z,PS-2025-0000001068,SETTLED
8ac48085-16b5-4fab-bb25-367dcd214444,MERCH_0034,176.23,BRL,2025-03-24T03:24:47Z,PS-2025-0000001082,SETTLED
d0e1c093-eacb-41a2-b482-679667cc3176,MERCH_0025,308.18,BRL,2025-03-24T23:47:47Z,PS-2025-0000001141,SETTLED
2b5881f8-4948-4cfb-bfae-769993dd49ce,MERCH_0032,56.42,BRL,2025-03-24T04:47:49Z,PS-2025-0000001149,SETTLED
a1f2cce6-7a52-41d5-936e-8d21a113384e,MERCH_0055,9.28,BRL,2025-03-24T09:05:07Z,PS-2025-0000001170,SETTLED
ac0ff333-c094-4bdf-a1a8-ecda13a8fde4,MERCH_0050,129.42,BRL,2025-03-24T23:10:19Z,PS-2025-0000001229,SETTLED
4f94f545-57d9-4d12-bc06-64aa3ab51e50,MERCH_0006,263.92,BRL,2025-03-24T04:59:37Z,PS-2025-0000001259,SETTLED
f30226bd-e199-4278-a125-87f715e2c230,MERCH_0046,700.36,USD,2025-03-24T22:33:00Z,PS-2025-0000001297,SETTLED
