transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
687a4850-9d9b-4231-bd45-d8efd56ce8ea,MERCH_0036,8.52,BRL,2025-03-07T09:06:19Z,PS-2025-0000000033,SETTLED
84ef4324-cc1b-4157-ac9f-9c545e0a72ab,MERCH_0035,10.17,BRL,2025-03-07T15:03:58Z,PS-2025-0000000058,SETTLED
8e85140d-0f9a-4b70-8670-7cd64ceda164,MERCH_0076,141.57,BRL,2025-03-07T04:58:41Z,PS-2025-0000000086,SETTLED
d8b2f8b6-1c65-4aa2-863c-e21d24435958,MERCH_0068,70.87,BRL,2025-03-07T01:21:28Z,PS-2025-0000000134,SETTLED
ce1a1669-9bbc-4cbc-809c-a8f23948fe22,MERCH_0040,343.05,BRL,2025-03-07T23:53:12Z,PS-2025-0000000148,SETTLED
7aa6d6ea-ac27-4009-ac1a-86d356830783,MERCH_0061,81.27,BRL,2025-03-07T10:03:50Z,PS-2025-0000000242,SETTLED
9fd60922-8b5f-44aa-a338-6d523483a23b,MERCH_0080,70.46,BRL,2025-03-07T13:42:24Z,PS-2025-0000000341,SETTLED
19e79a3d-e920-4a24-8304-93f0d7c713b7,MERCH_0003,1440.31,BRL,2025-03-07T07:08:08Z,PS-2025-0000000367,SETTLED
1582de78-c06a-4949-a263-78ab15b2c2b4,MERCH_0038,124.37,BRL,2025-03-07T13:37:14Z,PS-2025-0000000371,SETTLED
4b4d1079-2d5f-40d9-99bb-5bf09b639a38,MERCH_0016,138.56,BRL,2025-03-07T17:12:39Z,PS-2025-0000000382,SETTLED
0fda6ca4-107a-4bcc-ac20-d2016b88ccd0,MERCH_0079,226.18,BRL,2025-03-07T10:59:02Z,PS-2025-0000000495,SETTLED
42650798-4b80-4fa6-bab1-fa122d5737a0,MERCH_0090,56.57,BRL,2025-03-07T20:55:56Z,PS-2025-0000000545,SETTLED
caa5d22a-6ed7-449f-80fb-bb9017722cf0,MERCH_0088,25.18,BRL,2025-03-07T11:20:19Z,PS-2025-0000000638,SETTLED
7e4c410b-d875-44bf-9564-d4c1aedb4262,MERCH_0030,40.62,BRL,2025-03-07T08:08:04Z,PS-2025-0000000669,SETTLED
290fb2bd-f458-4d04-8476-fc349dc59ddb,MERCH_0012,32.29,BRL,2025-03-07T01:57:16,PS-2025-0000000681,SETTLED
85e1b28d-ae70-46f5-815a-749b686cd27d,MERCH_0035,360.35,BRL,2025-03-07T07:33:25Z,PS-2025-0000000717,SETTLED
b031a179-ac76-45b8-8fc0-6f77b27b14fd,MERCH_0044,7.02,BRL,2025-03-07T14:57:17Z,PS-2025-0000000742,SETTLED
df58c65f-bef0-40f1-9791-de3ccc7570cc,MERCH_0063,28.88,BRL,2025-03-07T10:32:40Z,PS-2025-0000000760,SETTLED
f7f9efbc-4ba7-4c70-96a5-4aa01e1296dc,MERCH_0019,101.84,BRL,2025-03-07T08:47:44Z,PS-2025-0000000875,SETTLED
3c19ef42-4cb9-45c6-ad33-758b34d4ab34,MERCH_0011,861.87,BRL,2025-03-07T15:50:43Z,PS-2025-0000000900,SETTLED
c82d4afa-95be-4ff6-b4ae-5a44cd7b6acd,MERCH_0089,114.65,BRL,2025-03-07T04:31:44Z,PS-2025-0000000913,SETTLED
fca7e614-10b7-4a01-aea0-e30e96bee52e,MERCH_0040,13.56,BRL,2025-03-07T19:34:18Z,PS-2025-0000000948,SETTLED
f5b917b1-8d84-467f-8e58-e7fc6cc0e350,MERCH_0072,54.23,USD,2025-03-07T14:46:28Z,PS-2025-0000000962,SETTLED
ee409f44-c959-4659-9b59-1d884b0af1e0,MERCH_0017,59.54,BRL,2025-03-07T03:12:47Z,PS-2025-0000000970,SETTLED
215745a0-d658-4b7d-bfe4-6ba0670662f2,MERCH_0059,150.61,BRL,2025-03-07T23:21:42Z,PS-2025-0000001008,SETTLED
3dddd241-fa98-4619-aee8-3e03718fda3f,MERCH_0072,148.44,BRL,2025-03-07T19:30:19Z,PS-2025-0000001012,SETTLED
93eff8c4-29b1-4582-8354-5cd866f7d56a,MERCH_0087,184.56,BRL,2025-03-07T13:13:40Z,PS-2025-0000001042,SETTLED
76ae0304-ce8a-4293-a73a-38f76193ab08,MERCH_0078,56.94,BRL,2025-03-07T03:24:14Z,PS-2025-0000001054,SETTLED
0de201b2-31fb-48bc-af47-980c0d83e591,MERCH_0024,34.42,USD,2025-03-07T09:26:43Z,PS-2025-0000001130,SETTLED
e393a344-dbba-4c4f-838c-f5de55443efb,MERCH_0076,89.62,BRL,2025-03-07T06:18:01Z,PS-2025-0000001197,SETTLED
b3a5d2cb-4272-4df3-a38e-7ae46c68d3d8,MERCH_0074,317.05,BRL,2025-03-07T10:00:48Z,PS-2025-0000001209,SETTLED
84c291a6-1fc3-4609-bad5-1b2247e044b7,MERCH_0025,69.05,BRL,2025-03-07T11:40:14Z,PS-2025-0000001237,SETTLED
a228f934-af33-481d-97e5-0b8dfd786451,MERCH_0080,622.61,BRL,2025-03-07T02:55:32Z,PS-2025-0000001250,SETTLED
647532f1-f175-4e25-beb8-8403635c1b32,MERCH_0057,114.53,BRL,2025-03-07T23:03:15Z,PS-2025-0000001264,SETTLED
66cdc6e5-b946-4f11-8bb4-7f88164fdb8c,MERCH_0012,306.10,BRL,2025-03-07T13:44:51Z,PS-2025-0000001277,SETTLED
a937d4c7-a538-4d43-b5cd-3fcb0befb63a,MERCH_0060,46.91,BRL,2025-03-07T15:44:56Z,PS-2025-0000001282,SETTLED
d64dbbb0-3111-4e09-88c6-cbbb65606cc7,MERCH_0005,140.83,BRL,2025-03-07T13:13:18Z,PS-2025-0000001293,SETTLED
c486ca71-4400-4cc6-950f-2960d47f5d50,MERCH_0079,1.87,BRL,2025-03-07T11:07:43Z,PS-2025-0000001301,SETTLED
fa0c01ac-64f1-4a6b-8e5e-cba4dd7a438d,MERCH_0098,24.30,BRL,2025-03-07T08:07:46Z,PS-2025-0000001312,SETTLED
0e967fb8-e855-40e4-b3af-ccd98014c6d0,MERCH_0074,55.51,BRL,2025-03-07T15:11:20Z,PS-2025-0000001322,SETTLED
04f67d68-0126-4258-b893-f0a701b27429,MERCH_0042,97.61,BRL,2025-03-07T06:43:48,PS-2025-0000001335,SETTLED
0c89956d-6d1e-4ed7-82ad-e14aa4ee7e8f,MERCH_0012,20.87,BRL,2025-03-07T21:29:13Z,PS-2025-0000001338,SETTLED
13a9c831-7647-4dce-bc15-a84376242c71,MERCH_0039,16.12,BRL,2025-03-07T10:34:00Z,PS-2025-0000001368,SETTLED
