transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
cbd58bf6-1efd-46e9-8e37-14af99b49350,MERCH_0073,71.79,BRL,2025-03-05T18:58:49Z,PS-2025-0000000010,SETTLED
da003f16-b946-4bcf-8082-cbb948bddb3e,MERCH_0085,28.91,USD,2025-03-05T16:18:53Z,PS-2025-0000000048,SETTLED
15007170-12d1-4585-b68e-47fa3f175534,MERCH_0035,259.51,BRL,2025-03-05T03:31:23Z,PS-2025-0000000096,SETTLED
bec7fb11-7f53-4c0a-bb0d-3cda1e639261,MERCH_0084,10.81,BRL,2025-03-05T03:08:53Z,PS-2025-0000000163,SETTLED
e3347bac-5c44-4bd1-b2df-8d454c7f03bb,MERCH_0007,10.27,BRL,2025-03-05T11:13:22Z,PS-2025-0000000211,SETTLED
5df924fb-43d6-43ed-a36e-b83227f6a2ac,MERCH_0075,34.56,BRL,2025-03-05T08:22:26Z,PS-2025-0000000220,SETTLED
ccd3af7c-af1d-4fb8-8a96-2a1194be6d9f,MERCH_0026,218.51,BRL,2025-03-05T18:31:40Z,PS-2025-0000000229,SETTLED
46404b2a-dc02-48af-b1d2-94571f3cea1d,MERCH_0043,254.47,BRL,2025-03-05T09:39:42Z,PS-2025-0000000239,SETTLED
c38c2eaf-a809-4a77-a03e-cfef21419a14,MERCH_0083,38.20,BRL,2025-03-05T07:08:42Z,PS-2025-0000000263,SETTLED
2d36db7e-33ff-4402-a5d5-bbf94a3abb3a,MERCH_0071,11.12,BRL,2025-03-05T09:44:05Z,PS-2025-0000000267,SETTLED
81ee30e4-8a2b-466e-bc9d-c0d0c2d94cc9,MERCH_0029,35.27,BRL,2025-03-05T01:32:03Z,PS-2025-0000000273,SETTLED
6fa22f92-90c9-4f00-bb01-1fdd94c0b9e0,MERCH_0034,141.78,BRL,2025-03-05T11:48:17Z,PS-2025-0000000291,SETTLED
c355853e-b0d9-451c-acc0-067f141f746e,MERCH_0015,92.71,BRL,2025-03-05T08:38:24Z,PS-2025-0000000295,SETTLED
f87405ca-b22f-4e91-8411-0e35d0e34b2b,MERCH_0025,215.62,BRL,2025-03-05T06:30:18Z,PS-2025-0000000330,SETTLED
56c76990-7401-43c1-8155-aa51bca2c581,MERCH_0031,323.12,BRL,2025-03-05T12:20:16Z,PS-2025-0000000343,SETTLED
d3e6dc21-f10b-494d-a021-a15b4207fb51,MERCH_0016,118.56,BRL,2025-03-05T19:01:49Z,PS-2025-0000000351,SETTLED
5450c61f-10e2-4676-a822-d1288c61e59f,MERCH_0082,176.02,BRL,2025-03-05T10:21:00Z,PS-2025-0000000415,SETTLED
645ae8ee-c8c6-48b1-93b1-ee1da1a61f32,MERCH_0098,752.24,BRL,2025-03-05T18:35:58Z,PS-2025-0000000462,SETTLED
a73a366e-4357-4225-bc24-a159eada2885,MERCH_0004,28.78,BRL,2025-03-05T01:13:05Z,PS-2025-0000000499,SETTLED
d8fbd542-43b7-4bf2-9604-153c522c5c44,MERCH_0023,40.33,BRL,2025-03-05T05:10:25Z,PS-2025-0000000508,SETTLED
e77d9bec-635b-429c-ab2a-e08b8780d6ca,MERCH_0055,135.24,BRL,2025-03-05T03:49:11Z,PS-2025-0000000516,SETTLED
533487f7-05d8-4c95-b20b-919968a57ee7,MERCH_0079,84.47,BRL,2025-03-05T09:49:46Z,PS-2025-0000000564,SETTLED
5bad4331-7366-4606-91ae-2d48d6f83aa7,MERCH_0096,40.25,BRL,2025-03-05T17:43:26Z,PS-2025-0000000641,SETTLED
098364e3-07a7-4739-a09e-ed33ad92abbf,MERCH_0064,975.04,BRL,2025-03-05T20:50:42Z,PS-2025-0000000658,SETTLED
6b4203f7-d2cd-4f44-94ed-228b65773498,MERCH_0015,98.98,EUR,2025-03-05T22:29:36Z,PS-2025-0000000662,SETTLED
4e7a7311-f33a-42c8-b1e7-6ab9127c22f0,MERCH_0031,17.20,BRL,2025-03-05T02:01:47Z,PS-2025-0000000664,SETTLED
0a2d6f03-8f46-4f34-9da8-558369cb2141,MERCH_0030,207.12,BRL,2025-03-05T18:53:37Z,PS-2025-0000000671,SETTLED
c4e0b1c7-6d18-40e9-ad53-cf3047820b9c,MERCH_0002,17.46,BRL,2025-03-05T04:27:25Z,PS-2025-0000000721,SETTLED
ce2fbaf4-17f0-4802-9e68-4eac9c9d3925,MERCH_0033,273.59,BRL,2025-03-05T09:24:31Z,PS-2025-0000000726,SETTLED
dcf315c6-47a0-49ae-8ac6-a8536943dab7,MERCH_0038,189.87,BRL,2025-03-05T05:06:21Z,PS-2025-0000000741,SETTLED
609626ba-b03a-441d-be90-11e8035bd879,MERCH_0043,45.67,BRL,2025-03-05T22:44:35Z,PS-2025-0000000745,SETTLED
a455ea22-07d0-4e2c-a440-6398f8eb7113,MERCH_0057,21.69,BRL,2025-03-05T08:38:43Z,PS-2025-0000000754,REVERSED
7e8e148b-0b44-4907-ad59-ae125ac7b94d,MERCH_0071,219.13,BRL,2025-03-05T03:09:09Z,PS-2025-0000000813,SETTLED
