transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
979c30cf-3326-4887-9058-81dfee9bf3e1,MERCH_0070,285.38,BRL,2025-03-10T17:18:22Z,PS-2025-0000000100,SETTLED
96a06bf2-c14e-4d10-9e24-4824a5cb3c6e,MERCH_0070,159.83,BRL,2025-03-10T23:04:31Z,PS-2025-0000000171,SETTLED
abc53545-2e6d-4a04-9d57-e73431bf5cf6,MERCH_0073,75.41,BRL,2025-03-10T12:27:36Z,PS-2025-0000000178,SETTLED
de0787b1-78ae-4d5d-be26-8e779b4547e0,MERCH_0062,247.33,BRL,2025-03-10T14:07:19Z,PS-2025-0000000186,SETTLED
69b41194-44d1-4524-8f0e-1567882d7fc1,MERCH_0025,27.30,BRL,2025-03-10T07:21:53Z,PS-2025-0000000208,SETTLED
e797f3ae-0cca-4c05-a1f6-19ed2c1882c9,MERCH_0040,361.64,BRL,2025-03-10T15:37:17Z,PS-2025-0000000269,SETTLED
9f4325f4-b352-4505-a864-6e0c80d458b9,MERCH_0062,143.49,BRL,2025-03-10T10:06:47Z,PS-2025-0000000479,SETTLED
bdfdcc7b-3381-4e0d-b9ba-243a493d269e,MERCH_0021,172.98,BRL,2025-03-10T02:52:49Z,PS-2025-0000000496,SETTLED
362387b4-9be9-4c86-9b32-06f006897b1c,MERCH_0041,93.71,BRL,2025-03-10T19:27:49Z,PS-2025-0000000511,SETTLED
00af085d-2b08-4fcd-b595-1ffd793130ce,MERCH_0030,187.12,USD,2025-03-10T02:25:25Z,PS-2025-0000000537,SETTLED
797763fe-b4cc-4214-a2b2-15adc61f98b1,MERCH_0046,154.67,BRL,2025-03-10T18:23:39Z,PS-2025-0000000538,SETTLED
01440fa3-5fcf-4c27-868e-47b0d87db947,MERCH_0062,106.61,BRL,2025-03-10T03:36:43Z,PS-2025-0000000550,SETTLED
94517f78-252d-4404-a944-85e05ff0f8eb,MERCH_0095,350.42,BRL,2025-03-10T21:47:43Z,PS-2025-0000000592,SETTLED
220e674e-6591-499b-9a92-9d2788676641,MERCH_0050,33.56,BRL,2025-03-10T17:18:25Z,PS-2025-0000000606,SETTLED
d45fd39a-3767-48ab-832a-0c064f55b58e,MERCH_0024,405.18,BRL,2025-03-10T15:53:37Z,PS-2025-0000000655,SETTLED
bd0ebe4e-877f-467c-aa4c-d6078e487a8c,MERCH_0001,108.38,BRL,2025-03-10T08:14:41Z,PS-2025-0000000738,SETTLED
c5ecd23e-cbd9-4d47-966d-b02f3d980395,MERCH_0040,204.20,BRL,2025-03-10T18:30:54Z,PS-2025-0000000757,SETTLED
b800f540-7f69-43af-a921-3dfa86e979fe,MERCH_0015,192.19,BRL,2025-03-10T17:41:45Z,PS-2025-0000000789,SETTLED
fd28750f-5868-4a1b-accb-cb41d7b205e5,MERCH_0023,155.47,BRL,2025-03-10T22:43:15Z,PS-2025-0000000832,SETTLED
f2007b99-a6e6-4c01-8529-e74f7c4813d9,MERCH_0067,162.11,BRL,2025-03-10T11:11:02Z,PS-2025-0000000847,SETTLED
0fa76a5b-9505-4ac7-af0b-91384138aeea,MERCH_0081,146.94,BRL,2025-03-10T04:51:03Z,PS-2025-0000000862,SETTLED
70fe3e06-76e3-4e8e-b67f-b3522fbc9834,MERCH_0011,128.78,BRL,2025-03-10T20:34:21Z,PS-2025-0000000899,SETTLED
d636a89d-ad0f-40f7-8252-714e869c6fdd,MERCH_0085,22.32,BRL,2025-03-10T04:55:28Z,PS-2025-0000000902,SETTLED
cb776246-51a3-4fe4-b962-e5a87f7d7604,MERCH_0022,26.43,BRL,2025-03-10T21:44:06Z,PS-2025-0000000918,SETTLED
e4bc9bef-25c2-48e5-bb34-31dd671fa59b,MERCH_0058,58.51,BRL,2025-03-10T15:21:38Z,PS-2025-0000001004,SETTLED
c7050c5b-5eda-4838-87b9-5bd955a8edb9,MERCH_0031,11.53,BRL,2025-03-10T06:25:16Z,PS-2025-0000001006,SETTLED
fdc642fe-2872-4dca-b362-03ce7646c493,MERCH_0098,24.92,BRL,2025-03-10T02:01:00Z,PS-2025-0000001013,SETTLED
5be330e5-2a5e-481a-82c2-7ee1ff57c8d4,MERCH_0038,16.49,BRL,2025-03-10T20:20:03Z,PS-2025-0000001034,REVERSED
00059930-9be3-448c-8cc9-88f3495f5944,MERCH_0100,5.48,BRL,2025-03-10T15:00:52Z,PS-2025-0000001064,SETTLED
e29acf4c-636a-46b6-9481-48d86dffd943,MERCH_0016,35.46,BRL,2025-03-10T15:43:53Z,PS-2025-0000001081,SETTLED
35bd0f08-9aa7-484c-a1e8-39c567f77e75,MERCH_0061,1269.41,BRL,2025-03-10T06:29:37Z,PS-2025-0000001165,SETTLED
db2c9f5b-bdcd-40a9-8fc2-ae2d4bf2cc01,MERCH_0030,567.53,BRL,2025-03-10T14:26:51Z,PS-2025-0000001211,SETTLED
712bdb36-a7ae-4221-8895-d289f9c7ec6e,MERCH_0051,422.82,BRL,2025-03-10T11:08:27Z,PS-2025-0000001219,SETTLED
00ae81a1-20d1-4d51-93de-7fba4d6d1283,MERCH_0025,422.77,BRL,2025-03-10T07:34:24Z,PS-2025-0000001272,SETTLED
9707e14c-abff-4892-8722-acc4bd457fdb,MERCH_0024,24.96,BRL,2025-03-10T20:37:52Z,PS-2025-0000001350,SETTLED
16c62fb8-49f7-4a24-9d68-2957ffb686e4,MERCH_0024,66.40,BRL,2025-03-10T11:18:55Z,PS-2025-0000001373,SETTLED
2e516039-e5a5-423f-9509-bb739f1a47c7,MERCH_0055,14.23,BRL,2025-03-10T22:31:46Z,PS-2025-0000001438,SETTLED
a4479ae2-b5fb-4028-8d0a-d95c86157303,MERCH_0081,181.18,BRL,2025-03-10T10:00:57Z,PS-2025-0000001495,SETTLED
3bdaec88-f7f1-49e1-b5dc-df5fb04c6cda,MERCH_0070,21.16,BRL,2025-03-10T13:58:37Z,PS-2025-0000001505,SETTLED
0b1c0116-5ad1-404c-8397-028dd0b6ba75,MERCH_0078,147.40,BRL,2025-03-10T01:12:14Z,PS-2025-0000001506,SETTLED
