transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
081c79d4-c274-47eb-a65f-7b8adbb44021,MERCH_0012,78.57,BRL,2025-03-27T09:56:06Z,PS-2025-0000000093,SETTLED
3ec0a285-cbc4-4c0e-82ae-f6748beb4e78,MERCH_0020,38.82,BRL,2025-03-27T07:06:54Z,PS-2025-0000000124,SETTLED
0706fec2-48fa-4e98-9723-ecdbb0588256,MERCH_0050,187.39,BRL,2025-03-27T11:25:03Z,PS-2025-0000000147,SETTLED
d19fcf31-1dd7-4f1f-938e-f8ccea8104ad,MERCH_0017,48.98,BRL,2025-03-27T04:08:57Z,PS-2025-0000000294,SETTLED
36c9b657-ec9a-499e-9943-7791b9b07ec4,MERCH_0065,148.48,BRL,2025-03-27T04:33:22Z,PS-2025-0000000297,SETTLED
43e1346d-4990-4258-b6cd-f42f892c6b33,MERCH_0007,478.32,BRL,2025-03-27T12:44:32Z,PS-2025-0000000306,SETTLED
6a107fb7-3338-4ec9-9037-e6698a3a0129,MERCH_0052,196.49,BRL,2025-03-27T00:55:09Z,PS-2025-0000000307,SETTLED
90ed01d3-ef44-4cf5-af08-9155e8266484,MERCH_0094,68.05,BRL,2025-03-27T03:22:13Z,PS-2025-0000000308,SETTLED
50c76baa-2a3c-4137-a486-23dd6f8ef978,MERCH_0095,448.56,EUR,2025-03-27T07:36:11Z,PS-2025-0000000321,SETTLED
e39940dd-4e1f-49be-a4ed-c295efd37a6d,MERCH_0037,87.68,BRL,2025-03-27T22:28:03Z,PS-2025-0000000347,SETTLED
15cc861a-8f31-4f2e-a4d7-8f641fb026cc,MERCH_0025,107.73,USD,2025-03-27T01:14:41Z,PS-2025-0000000349,SETTLED
a67ac70a-d175-4cd1-9d69-cf6b76b35303,MERCH_0049,66.00,BRL,2025-03-27T13:58:33Z,PS-2025-0000000409,SETTLED
992033eb-6a8e-4758-b32d-2812121d87ac,MERCH_0095,653.62,BRL,2025-03-27T05:17:14Z,PS-2025-0000000500,SETTLED
a15dd7c4-3a38-404b-a091-a7067eb3a98f,MERCH_0023,526.83,BRL,2025-03-27T09:03:14Z,PS-2025-0000000509,SETTLED
624d2ff7-81c8-4068-931e-5f8920f5128d,MERCH_0088,438.13,BRL,2025-03-27T05:26:42Z,PS-2025-0000000553,SETTLED
995d455b-7662-4c4e-845d-9a8746573d38,MERCH_0082,20.72,BRL,2025-03-27T18:05:06Z,PS-2025-0000000559,REVERSED
