transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
5ff595ea-5bc4-40f1-8b1a-269b0e5dd462,MERCH_0056,173.14,BRL,2025-03-02T21:40:28Z,PS-2025-0000000026,SETTLED
ac2a4f71-a77d-45f1-97c4-fe9ce1e0fffc,MERCH_0061,41.91,BRL,2025-03-02T23:14:37Z,PS-2025-0000000068,SETTLED
116658ce-3b3f-4800-a175-a9c3d7b102a9,MERCH_0091,81.76,BRL,2025-03-02T02:13:56Z,PS-2025-0000000091,SETTLED
f090f5a0-ce61-4199-ae3a-0ba8ac8d6c7d,MERCH_0023,36.80,BRL,2025-03-02T18:17:06Z,PS-2025-0000000092,SETTLED
3b41c943-ebd8-43b1-8b3d-0c3617d09810,MERCH_0067,64.12,BRL,2025-03-02T10:11:01Z,PS-2025-0000000125,SETTLED
e5ad481d-577f-4c16-a6d6-58fb39bfc9b6,MERCH_0051,167.03,BRL,2025-03-02T12:12:17Z,PS-2025-0000000228,SETTLED
05c14422-4ffe-4dfd-bedc-acb7a8b331a0,MERCH_0074,42.63,BRL,2025-03-02T11:45:13Z,PS-2025-0000000246,SETTLED
a8969e70-85cd-4384-b024-979265787d0c,MERCH_0087,54.63,BRL,2025-03-02T15:54:01Z,PS-2025-0000000299,SETTLED
4c485cfc-9a02-40da-905c-1021157c6813,MERCH_0009,44.29,BRL,2025-03-02T11:00:51Z,PS-2025-0000000310,SETTLED
ca803df8-7182-4cf2-a151-ed022f098f4d,MERCH_0083,132.27,BRL,2025-03-02T19:53:48Z,PS-2025-0000000315,SETTLED
bce7e298-3c84-4821-8f10-b4221fc22517,MERCH_0055,21.15,BRL,2025-03-02T14:26:26Z,PS-2025-0000000387,SETTLED
09795e75-671e-4bb8-b783-b6f6d775e809,MERCH_0069,124.00,BRL,2025-03-02T15:48:45Z,PS-2025-0000000471,SETTLED
af001605-ae93-4319-a11f-98efdc3c423a,MERCH_0095,61.99,BRL,2025-03-02T12:08:32Z,PS-2025-0000000501,SETTLED
d5221c40-4b77-4f1c-8184-95a4b777dcb9,MERCH_0048,52.04,BRL,2025-03-02T01:21:44Z,PS-2025-0000000578,SETTLED
d034ce89-8364-4560-85b7-e83cc42f7d59,MERCH_0003,72.13,BRL,2025-03-02T11:51:01Z,PS-2025-0000000687,SETTLED
9619cf44-3ac5-424f-a3a0-51e85f5c6553,MERCH_0083,19.73,BRL,2025-03-02T10:40:39Z,PS-2025-0000000780,SETTLED
21c390e2-ea8f-47c7-8432-dbd95dcf19aa,MERCH_0014,39.38,BRL,2025-03-02T10:37:26Z,PS-2025-0000000845,SETTLED
060556e8-d798-4e8b-9a1a-e46111ba91f9,MERCH_0100,46.83,BRL,2025-03-02T06:46:20Z,PS-2025-0000000897,SETTLED
372cba50-1b99-4f82-bdd3-5eea92d88eb1,MERCH_0027,41.52,BRL,2025-03-02T08:53:41Z,PS-2025-0000000909,SETTLED
c46ac405-42d4-4734-8ed6-586018dafb7a,MERCH_0073,155.74,BRL,2025-03-02T20:00:49Z,PS-2025-0000000938,SETTLED
bf024c09-051d-4800-a502-2273ac5fa726,MERCH_0096,171.17,BRL,2025-03-02T18:35:35Z,PS-2025-0000000954,SETTLED
1ae38baa-339e-482b-b2e8-f8bfffdf6588,MERCH_0077,1617.73,BRL,2025-03-02T08:22:39Z,PS-2025-0000000992,SETTLED
3a83795d-c436-4bea-8f03-c9ad72d568d4,MERCH_0004,1376.94,BRL,2025-03-02T11:36:10Z,PS-2025-0000001021,SETTLED
e0e4fb32-8c14-4f23-9695-4ee6bcfc7e7f,MERCH_0070,173.83,BRL,2025-03-02T08:00:42Z,PS-2025-0000001110,SETTLED
f70c276c-7afd-44ce-8931-a16ab25b9a6d,MERCH_0032,28.18,BRL,2025-03-02T03:10:34Z,PS-2025-0000001128,SETTLED
96bd2185-bd10-46f2-91db-b17f418f69ac,MERCH_0073,326.11,BRL,2025-03-02T12:45:13Z,PS-2025-0000001131,SETTLED
e1ba206f-e7a2-4a16-af0e-e497646e6d6b,MERCH_0089,22.92,BRL,2025-03-02T01:05:26Z,PS-2025-0000001164,SETTLED
53b5af5a-6b36-498e-9146-8a8cf87f7210,MERCH_0050,18.42,BRL,2025-03-02T03:02:48Z,PS-2025-0000001175,SETTLED
5681f41d-c404-4523-8f39-f8f3062a9d31,MERCH_0036,329.08,BRL,2025-03-02T00:38:14Z,PS-2025-0000001198,SETTLED
c845e9ef-c6a3-4bf1-a10c-8e366581d3d3,MERCH_0082,40.31,BRL,2025-03-02T12:11:45Z,PS-2025-0000001203,SETTLED
9d94601b-b89a-4e7c-9476-4d30b657c7e8,MERCH_0076,8.24,BRL,2025-03-02T23:18:52Z,PS-2025-0000001220,SETTLED
39f2eb71-a828-411d-ba94-10b61efb6bc5,MERCH_0091,312.56,BRL,2025-03-02T11:24:41Z,PS-2025-0000001247,SETTLED
9f863762-3df1-408f-ae2f-4a947b2e86f3,MERCH_0069,100.02,BRL,2025-03-02T23:29:19Z,PS-2025-0000001271,SETTLED
d92144bd-d5a3-4080-870c-33fbe3bca0e6,MERCH_0049,342.58,BRL,2025-03-02T12:36:17Z,PS-2025-0000001330,SETTLED
c852aaa4-ee41-40c0-b446-74ec438177ff,MERCH_0012,1760.58,BRL,2025-03-02T14:57:11Z,PS-2025-0000001369,SETTLED
1a765281-67bc-42d9-bc25-3805700684a7,MERCH_0020,215.85,BRL,2025-03-02T14:14:10Z,PS-2025-0000001416,SETTLED
45c81af1-9b22-4a51-b2f6-900cb26697ff,MERCH_0054,76.83,BRL,2025-03-02T02:04:30Z,PS-2025-0000001424,SETTLED
94381be5-8c47-41cc-b99c-58ae6cb5c8f3,MERCH_0048,80.31,BRL,2025-03-02T15:22:33Z,PS-2025-0000001428,SETTLED
b2e17215-67b2-4a54-ae3a-74d4d0ef118d,MERCH_0041,61.71,USD,2025-03-02T11:39:21Z,PS-2025-0000001509,SETTLED
02ff47f9-faad-46cb-874b-def28149459c,MERCH_0063,262.47,BRL,2025-03-02T12:10:39Z,PS-2025-0000001558,SETTLED
13b5bb3c-fc3b-4a0b-9a6d-7a6d86867a77,MERCH_0007,55.58,BRL,2025-03-02T14:05:46,PS-2025-0000001616,SETTLED
3c50e9ab-2c84-424a-8ea8-bc81ab5594ff,MERCH_0087,383.55,BRL,2025-03-02T22:02:29Z,PS-2025-0000001694,SETTLED
fdc374f1-a823-4f22-bcc7-42599f8cf4d2,MERCH_0094,17.38,BRL,2025-03-02T17:15:59Z,PS-2025-0000001717,SETTLED
fe13c9a4-35a3-43aa-bc38-35c681067649,MERCH_0009,56.99,BRL,2025-03-02T02:09:19Z,PS-2025-0000001791,SETTLED
42cce5ed-dd6b-440c-a695-047a4f42f29f,MERCH_0097,13.22,BRL,2025-03-02T07:57:10Z,PS-2025-0000001977,SETTLED
dc1513bd-03ba-49e8-be34-78901895d9de,MERCH_0072,85.21,BRL,2025-03-02T23:22:25Z,PS-2025-0000001985,SETTLED
602ef747-dc9a-4a81-bb16-d8a43e540130,MERCH_0066,478.63,BRL,2025-03-02T06:50:00Z,PS-2025-0000001987,SETTLED
36562216-3b7e-4be6-a74c-cb71cf4faa6e,MERCH_0034,534.36,BRL,2025-03-02T01:57:43Z,PS-2025-0000002048,SETTLED
7d4428c4-1279-4f2c-a207-c6211b5d0620,MERCH_0068,48.81,BRL,2025-03-02T10:46:29Z,PS-2025-0000002063,SETTLED
85b5922c-999c-4c54-9aeb-ce34591a4561,MERCH_0071,2214.13,BRL,2025-03-02T01:27:21Z,PS-2025-0000002071,SETTLED
28d454e7-a5c2-41e0-a436-3a2ce2a962ce,MERCH_0085,160.56,BRL,2025-03-02T21:12:54Z,PS-2025-0000002072,SETTLED
687885e4-103e-446e-bc97-366d65c4370b,MERCH_0007,80.35,BRL,2025-03-02T07:22:05Z,PS-2025-0000002093,SETTLED
86c3e1d9-7295-45f1-a121-32b330d07f88,MERCH_0078,11.41,BRL,2025-03-02T07:32:56Z,PS-2025-0000002192,SETTLED
bb621534-1246-40f2-b00d-feb6313d5bd8,MERCH_0038,11.08,BRL,2025-03-02T20:59:42Z,PS-2025-0000002207,SETTLED
0dc65fe8-f5ec-41d2-805e-a2fb227f224a,MERCH_0065,32.29,BRL,2025-03-02T17:35:35Z,PS-2025-0000002215,SETTLED
7ab09e1b-c460-4b27-9d7e-da01acc52605,MERCH_0018,40.21,BRL,2025-03-02T05:50:38Z,PS-2025-0000002333,SETTLED
e8119ab9-6c2e-4e0b-b4a0-2c1f235992b8,MERCH_0035,200.67,BRL,2025-03-02T02:34:18Z,PS-2025-0000002467,SETTLED
efe1a7a4-b934-4913-8fcd-8f99c9a2ef76,MERCH_0050,17.95,BRL,2025-03-02T17:35:26Z,PS-2025-0000002482,SETTLED
156a88c4-f450-46b7-8970-363f06b2e97a,MERCH_0059,9.25,BRL,2025-03-02T12:31:50Z,PS-2025-0000002504,SETTLED
e9f11fa5-dde5-4153-9ba2-80323f30ba99,MERCH_0013,118.29,BRL,2025-03-02T07:06:52Z,PS-2025-0000002506,SETTLED
7be4297b-dc67-47fa-aa91-e4866ac2ba2e,MERCH_0016,31.36,BRL,2025-03-02T12:13:35Z,PS-2025-0000002515,SETTLED
1cd840bc-8831-46f5-8216-52fd3d2e4c70,MERCH_0066,132.43,BRL,2025-03-02T20:34:07Z,PS-2025-0000002610,SETTLED
6ae7c7f0-e602-4ca2-a316-a8e7d3fb34ea,MERCH_0069,31.24,BRL,2025-03-02T23:20:07Z,PS-2025-0000002651,REVERSED
4454e7f1-1e2c-4a1e-a96f-98a44145fd23,MERCH_0049,6.09,BRL,2025-03-02T09:55:10Z,PS-2025-0000002770,SETTLED
d2ff259b-064d-4700-b10f-41406aa2fcc7,MERCH_0047,68.55,BRL,2025-03-02T17:17:11Z,PS-2025-0000002786,SETTLED
f5866b79-f969-40a5-b94e-0293e450bf98,MERCH_0057,264.63,BRL,2025-03-02T04:11:49Z,PS-2025-0000002814,SETTLED
57586a30-4734-4c2b-a761-ebfa455a7cdb,MERCH_0015,180.92,BRL,2025-03-02T11:58:03Z,PS-2025-0000002897,SETTLED
1a4be434-a8b9-485a-8bbc-ff5a66f1e45c,MERCH_0008,231.13,BRL,2025-03-02T02:36:38Z,PS-2025-0000002936,SETTLED
2c2e41b4-8e97-47f0-8bc5-ad2ef13ab7cb,MERCH_0068,53.29,BRL,2025-03-02T18:36:19Z,PS-2025-0000002990,SETTLED
d6de5eb3-0718-43f5-97a4-507f60c1fbb1,MERCH_0009,161.24,BRL,2025-03-02T11:13:18Z,PS-2025-0000003018,SETTLED
11a0dd24-d1f3-40a6-a0f7-59f69df0503b,MERCH_0029,66.42,BRL,2025-03-02T16:44:56Z,PS-2025-0000003086,SETTLED
ff3aeb4a-6d1d-4672-b8ec-64b95c605c5e,MERCH_0056,82.82,BRL,2025-03-02T04:06:40Z,PS-2025-0000003138,SETTLED
2fddcb84-f1b7-4a0a-aa26-2309db2f42ba,MERCH_0082,230.67,BRL,2025-03-02T23:04:03Z,PS-2025-0000003144,SETTLED
8b1fe1db-e652-4c2c-ac8e-d2e8bb27182b,MERCH_0012,291.27,BRL,2025-03-02T22:29:09Z,PS-2025-0000003161,SETTLED
5f19a28b-f3a0-40a7-a870-1dd1ae7fa7a0,MERCH_0042,420.43,BRL,2025-03-02T05:17:48Z,PS-2025-0000003162,SETTLED
0759d3c1-a9ab-4f69-a8de-035f8e88eec1,MERCH_0011,24.32,BRL,2025-03-02T09:43:03Z,PS-2025-0000003206,SETTLED
6b12121a-8be1-4d07-bacb-981fa734db7b,MERCH_0041,88.03,BRL,2025-03-02T21:57:03Z,PS-2025-0000003219,SETTLED
d1125d59-57bd-4882-b363-19e2a06f3903,MERCH_0064,249.30,USD,2025-03-02T19:55:27Z,PS-2025-0000003265,SETTLED
73538025-11fe-44e2-a532-69bf58ea28fc,MERCH_0099,13.99,BRL,2025-03-02T21:03:24Z,PS-2025-0000003309,SETTLED
a69faf42-87b4-4fd7-9d09-be4df63428c3,MERCH_0016,24.18,BRL,2025-03-02T02:39:24Z,PS-2025-0000003338,REVERSED
2f810a22-ef91-4829-a300-4844f89afed7,MERCH_0016,195.00,BRL,2025-03-02T13:45:48Z,PS-2025-0000003342,SETTLED
2e42203a-b989-4c01-bccc-d38d9c04d57e,MERCH_0032,69.49,BRL,2025-03-02T17:41:59Z,PS-2025-0000003371,SETTLED
65408099-58c6-4a1c-a249-6409070c8cbf,MERCH_0009,88.14,BRL,2025-03-02T16:53:45Z,PS-2025-0000003379,SETTLED
eeb6ed8e-89fb-4233-809a-86d8bc0b0e15,MERCH_0068,63.22,BRL,2025-03-02T22:01:09Z,PS-2025-0000003403,SETTLED
03a2b3f1-5d64-4067-a910-5748f0e870f7,MERCH_0084,72.70,BRL,2025-03-02T16:47:32Z,PS-2025-0000003435,SETTLED
6018fced-54b2-405e-9f0d-444e2a6657da,MERCH_0001,168.02,BRL,2025-03-02T21:32:01Z,PS-2025-0000003444,SETTLED
f09772e8-2e4d-41f3-b400-ca487cb3b641,MERCH_0027,81.64,BRL,2025-03-02T19:36:35Z,PS-2025-0000003539,SETTLED
48e16544-de37-49ce-99d8-9a628c7b9d0c,MERCH_0009,35.58,BRL,2025-03-02T01:56:56Z,PS-2025-0000003541,SETTLED
34bfcfc9-5fa7-4483-90bb-e5de3ba645a3,MERCH_0024,91.89,BRL,2025-03-02T21:43:20Z,PS-2025-0000003542,SETTLED
3cb381dd-034d-495f-9667-53a70582fd80,MERCH_0042,101.35,USD,2025-03-02T04:25:42Z,PS-2025-0000003616,SETTLED
7bb89f64-30eb-4b86-bd1d-e5d6653d457d,MERCH_0039,66.85,BRL,2025-03-02T05:14:30Z,PS-2025-0000003617,SETTLED
fa7cdb14-7c32-4240-9809-8cc5dc428abe,MERCH_0025,109.32,BRL,2025-03-02T01:15:57Z,PS-2025-0000003655,SETTLED
b5d87db6-242f-4cc4-b654-ccdea2221579,MERCH_0051,76.35,BRL,2025-03-02T21:30:21Z,PS-2025-0000003757,SETTLED
8869708d-a45e-47e6-9cdd-8430ea0e1de8,MERCH_0064,223.80,BRL,2025-03-02T20:28:48Z,PS-2025-0000003882,SETTLED
8d47cba8-5530-4a44-be2a-5046ece1f5ce,MERCH_0081,45.54,BRL,2025-03-02T14:23:43Z,PS-2025-0000003922,SETTLED
4e4bcc89-dd75-4be7-b58c-44db23235565,MERCH_0088,63.03,BRL,2025-03-02T07:36:49Z,PS-2025-0000003924,SETTLED
6f2d7dd9-1a87-455e-9e12-65a622a4c40a,MERCH_0023,156.17,BRL,2025-03-02T02:40:17Z,PS-2025-0000003934,SETTLED
92c6fa56-5d7c-496f-bd07-b6b9e3ac63b4,MERCH_0018,145.85,BRL,2025-03-02T02:04:37Z,PS-2025-0000004001,SETTLED
05aaabc8-400b-4010-9d5e-75d8804818bf,MERCH_0086,235.00,BRL,2025-03-02T12:12:59Z,PS-2025-0000004023,SETTLED
778f6194-2f51-456f-996c-fdfe23309c6b,MERCH_0015,114.15,BRL,2025-03-02T02:10:32Z,PS-2025-0000004057,SETTLED
e6871d5f-9085-4181-becf-2b80583d3720,MERCH_0022,213.36,BRL,2025-03-02T04:09:33Z,PS-2025-0000004069,SETTLED
ec3bc4df-a8f1-4b99-a352-5f557ed0962c,MERCH_0035,16.17,BRL,2025-03-02T20:07:58Z,PS-2025-0000004100,SETTLED
531359b6-6c59-484b-bc18-8aaf0fcdaf34,MERCH_0090,85.93,BRL,2025-03-02T08:10:48Z,PS-2025-0000004113,SETTLED
791868b7-478a-48f8-ba70-42296ca40e58,MERCH_0014,43.66,BRL,2025-03-02T06:42:33Z,PS-2025-0000004186,SETTLED
63d5714f-6779-4762-9cc2-3d78a6c95dde,MERCH_0050,568.90,BRL,2025-03-02T19:59:00Z,PS-2025-0000004221,SETTLED
829db359-b7c2-465f-ba36-297663f99bd4,MERCH_0063,18.72,BRL,2025-03-02T23:59:42Z,PS-2025-0000004247,SETTLED
