transaction_id,merchant_id,amount,currency,settled_at,processor_reference,status
718d4d05-e8e2-4743-b65f-eea97d824264,MERCH_0010,39.31,BRL,2025-03-15T06:31:12Z,PS-2025-0000000036,SETTLED
585d3f86-1d23-44e6-8329-20b7c143f426,MERCH_0056,134.99,BRL,2025-03-15T16:04:47Z,PS-2025-0000000041,SETTLED
6257a4a2-f204-4e89-8a4b-55630cf477ef,MERCH_0079,42.13,BRL,2025-03-15T11:01:35Z,PS-2025-0000000067,SETTLED
65bf8e04-ae3c-4ce6-bde6-849b468b22af,MERCH_0097,103.99,BRL,2025-03-15T19:33:32Z,PS-2025-0000000190,SETTLED
2e0d3860-7362-49b7-8795-cd1d668d3c8b,MERCH_0074,48.38,BRL,2025-03-15T02:33:19,PS-2025-0000000200,SETTLED
58e0058f-e8af-401f-8f45-f6f788a613b4,MERCH_0062,74.54,BRL,2025-03-15T04:03:30,PS-2025-0000000206,SETTLED
4d579d00-cadc-410f-9228-130ba64272a2,MERCH_0069,44.19,BRL,2025-03-15T00:53:42Z,PS-2025-0000000250,SETTLED
91724023-09b1-45d6-ba6d-81ee0890f506,MERCH_0062,79.61,BRL,2025-03-15T13:53:07Z,PS-2025-0000000256,SETTLED
b8a1e477-e240-4060-8b20-802fc24f3f4c,MERCH_0029,99.24,BRL,2025-03-15T20:02:35Z,PS-2025-0000000359,SETTLED
dd554b7d-3bad-4a0d-a93e-5fcfc080aba4,MERCH_0077,75.26,BRL,2025-03-15T10:37:29Z,PS-2025-0000000362,SETTLED
44f760a8-bb90-4511-a12b-61ae12101787,MERCH_0082,41.76,BRL,2025-03-15T02:12:55Z,PS-2025-0000000414,SETTLED
5b182716-b9c6-426b-a401-118dc078bc3e,MERCH_0017,43.03,BRL,2025-03-15T01:12:44Z,PS-2025-0000000448,SETTLED
d1c06099-a1f8-46ce-a5dc-6ce55fbbdfd7,MERCH_0009,318.16,BRL,2025-03-15T17:16:17Z,PS-2025-0000000468,SETTLED
556ff3c1-8207-4e01-ae4c-1501808f8cb9,MERCH_0007,20.03,BRL,2025-03-15T22:43:15Z,PS-2025-0000000477,SETTLED
77c8c297-23a9-454d-b679-d5445acf614a,MERCH_0093,22.01,BRL,2025-03-15T15:33:07Z,PS-2025-0000000492,SETTLED
78612769-242e-4cff-a490-7a6336a8d53d,MERCH_0014,329.00,BRL,2025-03-15T14:38:47Z,PS-2025-0000000629,SETTLED
e8ff561f-3bc2-4d89-b033-3c0d5381e235,MERCH_0041,84.09,BRL,2025-03-15T05:57:38Z,PS-2025-0000000645,SETTLED
68094564-4331-41ff-93f6-362339b00426,MERCH_0008,48.89,BRL,2025-03-15T13:46:41Z,PS-2025-0000000673,SETTLED
5a6f9b6b-5070-4efc-b7ca-273b3506880f,MERCH_0052,337.59,BRL,2025-03-15T00:07:50Z,PS-2025-0000000683,SETTLED
